Lead_ID,Name,Lead_Date,Ad_Campaign_Name,Ad_Set_Name,Ad_Spend,Impressions,Clicks,CTR (%),CPC,Form_Submit_Time,Lead_Source,Age,Gender,Location,Treatment_Interest,Preferred_Slot,Response_Time (mins),No_of_Followups,Engagement_Score,Consent_Status,Appointment_Booked,Appointment_Date,Created_Week
LEAD_1118,Daniel Hubbard,2025-01-09,DentalCare_2025,GeneralAudience,860.09,3794,125,3.29,6.88,2025-01-09 19:35:00,Facebook,52,Other,Mumbai,Skin,Evening,150,3,81,True,0,0,2
LEAD_1119,Peter Williams,2025-01-11,HairRevive_Offer,Target_Women_25_45,577.24,630,46,7.3,12.55,2025-01-11 22:52:00,Facebook,39,Female,Kolkata,Skin,Afternoon,222,4,78,True,0,0,2
LEAD_1120,Dustin Howard,2025-01-08,HairRevive_Offer,GeneralAudience,897.38,3269,170,5.2,5.28,2025-01-08 06:53:00,Facebook,30,Other,Delhi,Wellness,Morning,174,4,41,True,0,0,2
LEAD_1121,Robert Ellis,2025-01-12,DentalCare_2025,Youngsters_Fitness,998.14,4310,132,3.06,7.56,2025-01-12 04:31:00,Facebook,61,Other,Bangalore,Wellness,Afternoon,33,1,68,True,0,0,2
LEAD_1122,Amber Hawkins,2025-01-14,Wellness_Boost,Retarget_OldLeads,182.53,2924,19,0.65,9.61,2025-01-14 19:25:00,Facebook,47,Female,Mumbai,Dental,Morning,107,4,44,True,1,2025-01-19 00:00:00,3
LEAD_1123,Kim Cox,2025-01-09,HairRevive_Offer,GeneralAudience,630.2,645,199,30.85,3.17,2025-01-09 09:44:00,Facebook,32,Male,Kolkata,Wellness,Afternoon,180,1,92,False,0,0,2
LEAD_1124,Brian Martinez,2025-01-08,SkinGlow_AdSet,GeneralAudience,960.77,1463,149,10.18,6.45,2025-01-08 22:22:00,Facebook,63,Female,Delhi,Wellness,Morning,41,5,76,True,0,0,2
LEAD_1125,Lori Richards,2025-01-15,HairRevive_Offer,Youngsters_Fitness,652.07,510,71,13.92,9.18,2025-01-15 22:13:00,Facebook,62,Female,Mumbai,Hair,Evening,157,4,43,True,0,0,3
LEAD_1126,Mitchell Matthews,2025-01-13,SkinGlow_AdSet,Retarget_OldLeads,258.88,3901,116,2.97,2.23,2025-01-13 00:53:00,Facebook,64,Male,Ranchi,Dental,Evening,222,1,88,False,0,0,3
LEAD_1127,Denise Miller,2025-01-14,Wellness_Boost,GeneralAudience,934.98,3236,18,0.56,51.94,2025-01-14 01:01:00,Facebook,34,Other,Delhi,Wellness,Evening,126,1,98,True,0,0,3
LEAD_1128,Jonathan Cantu,2025-01-15,Wellness_Boost,GeneralAudience,517.04,502,169,33.67,3.06,2025-01-15 23:00:00,Facebook,51,Male,Ranchi,Hair,Morning,17,5,86,True,0,0,3
LEAD_1129,Emma Kennedy,2025-01-10,Wellness_Boost,Men_30plus,339.04,2140,193,9.02,1.76,2025-01-10 02:49:00,Facebook,26,Female,Bangalore,Hair,Afternoon,224,5,48,True,0,0,2
LEAD_1130,Tommy Knapp,2025-01-14,DentalCare_2025,Retarget_OldLeads,595.77,4635,34,0.73,17.52,2025-01-14 19:59:00,Facebook,43,Female,Kolkata,Hair,Afternoon,191,2,63,True,1,2025-01-17 00:00:00,3
LEAD_1131,Jesus Graham,2025-01-09,Wellness_Boost,Youngsters_Fitness,198.52,536,69,12.87,2.88,2025-01-09 03:43:00,Facebook,46,Female,Mumbai,Dental,Morning,32,5,52,True,0,0,2
LEAD_1132,Gary Johnson,2025-01-10,SmileCare_Promo,Youngsters_Fitness,413.03,3245,76,2.34,5.43,2025-01-10 19:30:00,Facebook,33,Male,Bangalore,Dental,Morning,102,3,52,True,0,0,2
LEAD_1133,Kenneth Nguyen,2025-01-15,SmileCare_Promo,GeneralAudience,241.61,2639,106,4.02,2.28,2025-01-15 19:53:00,Facebook,53,Female,Bangalore,Hair,Morning,52,1,52,True,0,0,3
LEAD_1134,Emma Callahan,2025-01-14,SmileCare_Promo,Youngsters_Fitness,270.3,4238,175,4.13,1.54,2025-01-14 23:37:00,Facebook,49,Male,Mumbai,Dental,Afternoon,137,3,84,True,1,2025-01-16 00:00:00,3
LEAD_1135,Charles Jones,2025-01-10,SkinGlow_AdSet,Retarget_OldLeads,917.83,4008,167,4.17,5.5,2025-01-10 04:54:00,Facebook,19,Male,Mumbai,Skin,Morning,86,4,41,True,0,0,2
LEAD_1136,Raymond Jones,2025-01-15,DentalCare_2025,Youngsters_Fitness,983.07,3617,164,4.53,5.99,2025-01-15 16:47:00,Facebook,23,Other,Delhi,Wellness,Morning,21,2,99,True,0,0,3
LEAD_1137,Michael Ramirez,2025-01-10,SkinGlow_AdSet,Retarget_OldLeads,489.02,4026,83,2.06,5.89,2025-01-10 04:37:00,Facebook,21,Female,Kolkata,Wellness,Afternoon,230,4,99,True,0,0,2
LEAD_1138,Kathleen Chan,2025-01-11,HairRevive_Offer,Men_30plus,370.87,2387,77,3.23,4.82,2025-01-11 00:21:00,Facebook,43,Male,Mumbai,Wellness,Morning,21,4,61,True,0,0,2
LEAD_1139,Stacey Cruz,2025-01-15,SkinGlow_AdSet,GeneralAudience,976.14,2853,23,0.81,42.44,2025-01-15 07:39:00,Facebook,24,Female,Ranchi,Skin,Morning,33,4,75,True,0,0,3
LEAD_1140,Justin Berry,2025-01-12,SmileCare_Promo,Retarget_OldLeads,391.25,1406,42,2.99,9.32,2025-01-12 12:17:00,Facebook,46,Female,Ranchi,Dental,Morning,83,3,50,True,0,0,2
LEAD_1141,Karen Hill,2025-01-11,DentalCare_2025,GeneralAudience,815.33,538,24,4.46,33.97,2025-01-11 18:27:00,Facebook,39,Other,Bangalore,Dental,Evening,161,3,91,True,0,0,2
LEAD_1142,Christopher Hensley,2025-01-10,Wellness_Boost,GeneralAudience,966.91,4278,90,2.1,10.74,2025-01-10 01:23:00,Facebook,23,Female,Mumbai,Wellness,Afternoon,188,4,68,True,0,0,2
LEAD_1143,Cathy Smith,2025-01-10,DentalCare_2025,Retarget_OldLeads,306.96,4463,175,3.92,1.75,2025-01-10 03:27:00,Facebook,44,Male,Bangalore,Skin,Morning,193,3,88,True,1,2025-01-14 00:00:00,2
LEAD_1144,Alejandro Lynch,2025-01-15,SmileCare_Promo,Youngsters_Fitness,182.05,1484,154,10.38,1.18,2025-01-15 15:59:00,Facebook,61,Other,Ranchi,Dental,Morning,12,3,85,True,1,2025-01-20 00:00:00,3
LEAD_1145,Lindsey Knapp MD,2025-01-12,SmileCare_Promo,Retarget_OldLeads,654.99,4399,131,2.98,5.0,2025-01-12 08:40:00,Facebook,55,Male,Delhi,Skin,Afternoon,50,1,69,True,1,2025-01-16 00:00:00,2
LEAD_1146,Monique Torres,2025-01-15,Wellness_Boost,Retarget_OldLeads,157.79,1516,197,12.99,0.8,2025-01-15 12:00:00,Facebook,25,Female,Mumbai,Skin,Morning,121,2,63,True,0,0,3
LEAD_1147,Debra Anderson,2025-01-12,HairRevive_Offer,Youngsters_Fitness,455.99,773,73,9.44,6.25,2025-01-12 23:35:00,Facebook,28,Other,Kolkata,Skin,Evening,99,3,84,True,0,0,2
LEAD_1148,Patrick Holt,2025-01-13,SmileCare_Promo,Youngsters_Fitness,231.33,4262,97,2.28,2.38,2025-01-13 18:29:00,Facebook,45,Other,Bangalore,Dental,Afternoon,80,1,85,True,0,0,3
LEAD_1149,Katherine Vincent,2025-01-11,SkinGlow_AdSet,Retarget_OldLeads,108.79,3220,177,5.5,0.61,2025-01-11 09:48:00,Facebook,43,Male,Delhi,Hair,Morning,101,2,72,True,1,2025-01-12 00:00:00,2
LEAD_1150,Linda Carter,2025-01-13,SkinGlow_AdSet,Target_Women_25_45,610.79,3674,175,4.76,3.49,2025-01-13 22:08:00,Facebook,57,Male,Mumbai,Hair,Afternoon,178,2,89,True,1,2025-01-17 00:00:00,3
LEAD_1151,Stephanie Thompson,2025-01-10,SkinGlow_AdSet,GeneralAudience,128.43,816,132,16.18,0.97,2025-01-10 21:27:00,Facebook,25,Other,Mumbai,Wellness,Afternoon,10,1,78,True,1,2025-01-14 00:00:00,2
LEAD_1152,Natalie Scott,2025-01-09,DentalCare_2025,Retarget_OldLeads,405.51,3889,93,2.39,4.36,2025-01-09 00:21:00,Facebook,43,Female,Kolkata,Skin,Evening,131,3,59,True,0,0,2
LEAD_1153,Tiffany Bullock,2025-01-14,SkinGlow_AdSet,GeneralAudience,573.76,1014,136,13.41,4.22,2025-01-14 22:04:00,Facebook,36,Other,Mumbai,Hair,Morning,110,3,57,True,1,2025-01-19 00:00:00,3
LEAD_1154,David Lopez,2025-01-14,SkinGlow_AdSet,Men_30plus,769.85,1249,109,8.73,7.06,2025-01-14 15:13:00,Facebook,36,Other,Bangalore,Skin,Evening,225,5,94,True,1,2025-01-20 00:00:00,3
LEAD_1155,Dr. Brandy Ortiz,2025-01-13,HairRevive_Offer,Retarget_OldLeads,543.95,811,114,14.06,4.77,2025-01-13 15:02:00,Facebook,29,Male,Delhi,Wellness,Evening,160,2,90,True,1,2025-01-14 00:00:00,3
LEAD_1156,Deborah Watson,2025-01-08,Wellness_Boost,Youngsters_Fitness,768.44,658,195,29.64,3.94,2025-01-08 15:55:00,Facebook,41,Male,Bangalore,Wellness,Evening,152,5,43,True,0,0,2
LEAD_1157,Jennifer Green,2025-01-09,Wellness_Boost,Target_Women_25_45,620.81,2212,188,8.5,3.3,2025-01-09 05:34:00,Facebook,51,Female,Mumbai,Wellness,Afternoon,168,2,92,True,0,0,2
LEAD_1158,Leslie Silva,2025-01-11,HairRevive_Offer,Target_Women_25_45,349.15,2297,48,2.09,7.27,2025-01-11 08:49:00,Facebook,57,Male,Mumbai,Wellness,Evening,119,2,93,True,0,0,2
LEAD_1159,Frederick Juarez,2025-01-12,Wellness_Boost,Youngsters_Fitness,798.4,3458,108,3.12,7.39,2025-01-12 04:52:00,Facebook,22,Other,Kolkata,Skin,Afternoon,104,2,83,True,0,0,2
LEAD_1160,Jared Williams,2025-01-13,SkinGlow_AdSet,Youngsters_Fitness,322.51,3552,50,1.41,6.45,2025-01-13 18:27:00,Facebook,19,Female,Mumbai,Skin,Afternoon,64,5,86,True,0,0,3
LEAD_1161,Sarah Smith,2025-01-14,DentalCare_2025,Target_Women_25_45,380.93,3716,132,3.55,2.89,2025-01-14 05:00:00,Facebook,40,Other,Bangalore,Wellness,Afternoon,32,2,74,True,1,2025-01-18 00:00:00,3
LEAD_1162,Thomas Stewart MD,2025-01-14,SkinGlow_AdSet,Men_30plus,166.15,3966,19,0.48,8.74,2025-01-14 21:20:00,Facebook,22,Other,Mumbai,Wellness,Evening,18,2,68,True,0,0,3
LEAD_1163,Alexandra Hess,2025-01-11,Wellness_Boost,Target_Women_25_45,423.33,2860,73,2.55,5.8,2025-01-11 02:44:00,Facebook,61,Male,Mumbai,Dental,Afternoon,32,1,82,True,0,0,2
LEAD_1164,Diane Rodgers,2025-01-15,Wellness_Boost,GeneralAudience,881.44,2703,120,4.44,7.35,2025-01-15 17:23:00,Facebook,43,Male,Ranchi,Dental,Evening,112,3,59,True,1,2025-01-20 00:00:00,3
LEAD_1165,Miguel Russell,2025-01-12,SmileCare_Promo,Youngsters_Fitness,384.54,1558,68,4.36,5.66,2025-01-12 21:14:00,Facebook,60,Other,Ranchi,Wellness,Morning,183,4,81,True,0,0,2
LEAD_1166,Samantha Pittman,2025-01-13,SmileCare_Promo,Target_Women_25_45,975.79,4565,59,1.29,16.54,2025-01-13 02:30:00,Facebook,62,Female,Ranchi,Dental,Afternoon,43,3,89,True,0,0,3
LEAD_1167,Cindy Dean,2025-01-11,HairRevive_Offer,Retarget_OldLeads,706.09,2469,133,5.39,5.31,2025-01-11 08:36:00,Facebook,64,Other,Mumbai,Wellness,Afternoon,89,1,94,True,0,0,2
LEAD_1168,Shari Schmidt,2025-01-13,Wellness_Boost,Men_30plus,695.47,1698,43,2.53,16.17,2025-01-13 19:28:00,Facebook,43,Female,Bangalore,Dental,Afternoon,123,2,82,True,0,0,3
LEAD_1169,Justin Patrick,2025-01-15,SmileCare_Promo,Retarget_OldLeads,127.35,802,122,15.21,1.04,2025-01-15 21:50:00,Facebook,33,Other,Delhi,Skin,Afternoon,76,1,85,True,0,0,3
LEAD_1170,Nicholas Rodriguez,2025-01-13,Wellness_Boost,Youngsters_Fitness,686.11,3624,57,1.57,12.04,2025-01-13 09:34:00,Facebook,26,Other,Mumbai,Skin,Afternoon,94,4,41,False,0,0,3
LEAD_1171,Carl Henry,2025-01-08,HairRevive_Offer,Retarget_OldLeads,359.82,3132,86,2.75,4.18,2025-01-08 00:18:00,Facebook,23,Other,Kolkata,Dental,Afternoon,207,4,73,True,1,2025-01-14 00:00:00,2
LEAD_1172,Billy Griffin,2025-01-09,DentalCare_2025,GeneralAudience,492.02,1500,32,2.13,15.38,2025-01-09 12:04:00,Facebook,32,Female,Mumbai,Wellness,Afternoon,79,1,63,True,0,0,2
LEAD_1173,Deborah George,2025-01-08,HairRevive_Offer,Men_30plus,725.92,3647,152,4.17,4.78,2025-01-08 04:50:00,Facebook,61,Other,Delhi,Wellness,Morning,64,5,64,True,0,0,2
LEAD_1174,Isaiah Riley,2025-01-13,Wellness_Boost,Target_Women_25_45,251.6,3838,108,2.81,2.33,2025-01-13 05:27:00,Facebook,19,Female,Kolkata,Wellness,Afternoon,210,2,41,True,1,2025-01-15 00:00:00,3
LEAD_1175,Shari Villegas,2025-01-13,SmileCare_Promo,GeneralAudience,832.39,2447,126,5.15,6.61,2025-01-13 22:03:00,Facebook,53,Male,Delhi,Hair,Morning,157,4,44,True,0,0,3
LEAD_1176,Samantha Davis,2025-01-14,Wellness_Boost,Target_Women_25_45,594.47,542,185,34.13,3.21,2025-01-14 16:44:00,Facebook,38,Other,Kolkata,Skin,Evening,50,2,83,False,0,0,3
LEAD_1177,Gregory Miller,2025-01-14,SmileCare_Promo,GeneralAudience,682.73,1514,89,5.88,7.67,2025-01-14 02:20:00,Facebook,39,Other,Delhi,Skin,Afternoon,128,1,75,True,1,2025-01-19 00:00:00,3
LEAD_1178,Whitney Norman,2025-01-10,HairRevive_Offer,Youngsters_Fitness,356.39,1463,126,8.61,2.83,2025-01-10 01:45:00,Facebook,53,Other,Kolkata,Skin,Afternoon,31,5,86,True,0,0,2
LEAD_1179,Jennifer Campbell,2025-01-13,DentalCare_2025,GeneralAudience,345.36,2181,11,0.5,31.4,2025-01-13 17:42:00,Facebook,30,Female,Kolkata,Skin,Evening,136,2,64,True,1,2025-01-17 00:00:00,3
LEAD_1180,Gabrielle Ramirez,2025-01-14,SkinGlow_AdSet,Men_30plus,814.07,4154,65,1.56,12.52,2025-01-14 23:28:00,Facebook,61,Other,Mumbai,Dental,Evening,193,2,95,False,0,0,3
LEAD_1181,Jonathan Owens,2025-01-15,SkinGlow_AdSet,GeneralAudience,201.07,2208,115,5.21,1.75,2025-01-15 00:09:00,Facebook,41,Male,Ranchi,Wellness,Morning,145,5,61,True,0,0,3
LEAD_1182,Amy Turner,2025-01-09,HairRevive_Offer,Target_Women_25_45,910.02,2160,179,8.29,5.08,2025-01-09 18:03:00,Facebook,56,Male,Mumbai,Skin,Afternoon,212,1,65,True,1,2025-01-12 00:00:00,2
LEAD_1183,Samantha Walker,2025-01-09,HairRevive_Offer,Youngsters_Fitness,661.47,645,156,24.19,4.24,2025-01-09 20:49:00,Facebook,50,Female,Delhi,Dental,Evening,229,2,44,True,0,0,2
LEAD_1184,Billy Thomas,2025-01-14,Wellness_Boost,Retarget_OldLeads,381.04,1161,185,15.93,2.06,2025-01-14 18:20:00,Facebook,42,Other,Delhi,Dental,Morning,167,4,46,True,1,2025-01-20 00:00:00,3
LEAD_1185,Tyler Mitchell,2025-01-09,SkinGlow_AdSet,Retarget_OldLeads,637.34,1843,44,2.39,14.49,2025-01-09 07:38:00,Facebook,56,Female,Bangalore,Dental,Afternoon,150,3,81,True,0,0,2
LEAD_1186,Nicholas Rodriguez,2025-01-15,DentalCare_2025,Men_30plus,642.9,2849,28,0.98,22.96,2025-01-15 05:52:00,Facebook,53,Male,Kolkata,Hair,Afternoon,106,2,71,True,1,2025-01-20 00:00:00,3
LEAD_1187,Michael Dillon,2025-01-10,HairRevive_Offer,Target_Women_25_45,430.26,572,145,25.35,2.97,2025-01-10 15:55:00,Facebook,22,Female,Mumbai,Dental,Morning,74,1,78,True,0,0,2
LEAD_1188,Andrew Baker,2025-01-11,Wellness_Boost,Youngsters_Fitness,586.01,4110,169,4.11,3.47,2025-01-11 05:41:00,Facebook,23,Other,Mumbai,Wellness,Evening,234,2,42,True,1,2025-01-14 00:00:00,2
LEAD_1189,Justin Beasley,2025-01-09,HairRevive_Offer,GeneralAudience,695.66,3274,181,5.53,3.84,2025-01-09 07:32:00,Facebook,30,Female,Delhi,Wellness,Afternoon,213,3,73,True,1,2025-01-15 00:00:00,2
LEAD_1190,Jacqueline Jensen,2025-01-12,SkinGlow_AdSet,Men_30plus,280.84,2834,56,1.98,5.01,2025-01-12 10:56:00,Facebook,33,Female,Bangalore,Hair,Evening,212,2,69,True,0,0,2
LEAD_1191,Hannah Rivera,2025-01-11,HairRevive_Offer,Youngsters_Fitness,934.46,4219,12,0.28,77.87,2025-01-11 21:11:00,Facebook,61,Male,Kolkata,Hair,Morning,27,4,90,True,0,0,2
LEAD_1192,David Williams,2025-01-08,DentalCare_2025,Target_Women_25_45,183.64,785,158,20.13,1.16,2025-01-08 12:17:00,Facebook,31,Other,Kolkata,Hair,Morning,154,2,47,True,1,2025-01-12 00:00:00,2
LEAD_1193,Justin Vance,2025-01-11,DentalCare_2025,Youngsters_Fitness,178.88,2101,114,5.43,1.57,2025-01-11 23:50:00,Facebook,43,Male,Delhi,Hair,Evening,223,1,48,True,0,0,2
LEAD_1194,Kayla White,2025-01-11,SmileCare_Promo,Target_Women_25_45,927.45,4906,15,0.31,61.83,2025-01-11 09:20:00,Facebook,59,Other,Ranchi,Hair,Afternoon,175,4,76,True,0,0,2
LEAD_1195,Angela Watkins,2025-01-13,SkinGlow_AdSet,Retarget_OldLeads,442.56,1093,182,16.65,2.43,2025-01-13 01:12:00,Facebook,32,Female,Delhi,Skin,Afternoon,220,2,69,True,1,2025-01-17 00:00:00,3
LEAD_1196,Brandon Moore,2025-01-12,HairRevive_Offer,GeneralAudience,411.49,4725,172,3.64,2.39,2025-01-12 21:52:00,Facebook,53,Male,Delhi,Dental,Evening,24,2,49,True,1,2025-01-18 00:00:00,2
LEAD_1197,Daniel Miller,2025-01-14,HairRevive_Offer,Retarget_OldLeads,788.33,1633,89,5.45,8.86,2025-01-14 15:01:00,Facebook,42,Other,Mumbai,Dental,Afternoon,129,4,42,False,0,0,3
LEAD_1198,Michael Cline,2025-01-12,Wellness_Boost,Youngsters_Fitness,530.41,3029,145,4.79,3.66,2025-01-12 17:15:00,Facebook,49,Other,Mumbai,Skin,Afternoon,200,1,54,False,0,0,2
LEAD_1199,Teresa Hendricks,2025-01-15,SkinGlow_AdSet,Men_30plus,380.63,4179,101,2.42,3.77,2025-01-15 11:11:00,Facebook,46,Male,Kolkata,Hair,Morning,82,4,57,True,0,0,3
